Cluster,Population,MeanRMSD,currentEnergy min,currentEnergy 5-percentile,currentEnergy 25-percentile,currentEnergy mean,currentEnergy 75-percentile,currentEnergy 95-percentile,currentEnergy max,currentEnergy standard deviation,Binding Energy min,Binding Energy 5-percentile,Binding Energy 25-percentile,Binding Energy mean,Binding Energy 75-percentile,Binding Energy 95-percentile,Binding Energy max,Binding Energy standard deviation,sasaLig min,sasaLig 5-percentile,sasaLig 25-percentile,sasaLig mean,sasaLig 75-percentile,sasaLig 95-percentile,sasaLig max,sasaLig standard deviation,Selected labels
86,0.0004985044865403788,0.0,-9870.4,-9870.4,-9870.4,-9870.4,-9870.4,-9870.4,-9870.4,0.0,-27.6633,-27.6633,-27.6633,-27.6633,-27.6633,-27.6633,-27.6633,0.0,0.106703,0.106703,0.106703,0.106703,0.106703,0.106703,0.106703,0.0,-
77,0.0004985044865403788,0.0,-9874.46,-9874.46,-9874.46,-9874.46,-9874.46,-9874.46,-9874.46,0.0,-27.8486,-27.8486,-27.8486,-27.8486,-27.8486,-27.8486,-27.8486,0.0,0.106157,0.106157,0.106157,0.106157,0.106157,0.106157,0.106157,0.0,-
159,0.0004985044865403788,0.0,-9872.31,-9872.31,-9872.31,-9872.31,-9872.31,-9872.31,-9872.31,0.0,-23.8482,-23.8482,-23.8482,-23.8482,-23.8482,-23.8482,-23.8482,0.0,0.1711,0.1711,0.1711,0.1711,0.1711,0.1711,0.1711,0.0,-
79,0.0004985044865403788,0.0,-9864.23,-9864.23,-9864.23,-9864.23,-9864.23,-9864.23,-9864.23,0.0,-28.7676,-28.7676,-28.7676,-28.7676,-28.7676,-28.7676,-28.7676,0.0,0.137143,0.137143,0.137143,0.137143,0.137143,0.137143,0.137143,0.0,-
75,0.0004985044865403788,0.0,-9863.05,-9863.05,-9863.05,-9863.05,-9863.05,-9863.05,-9863.05,0.0,-22.6182,-22.6182,-22.6182,-22.6182,-22.6182,-22.6182,-22.6182,0.0,0.16294,0.16294,0.16294,0.16294,0.16294,0.16294,0.16294,0.0,-
94,0.0004985044865403788,0.0,-9862.85,-9862.85,-9862.85,-9862.85,-9862.85,-9862.85,-9862.85,0.0,-29.2529,-29.2529,-29.2529,-29.2529,-29.2529,-29.2529,-29.2529,0.0,0.134744,0.134744,0.134744,0.134744,0.134744,0.134744,0.134744,0.0,-
40,0.0024925224327018943,0.5565111285264905,-9880.6,-9880.438,-9879.79,-9877.208,-9875.37,-9873.138,-9872.58,2.9397646164278326,-31.0081,-30.9088,-30.5116,-29.41986,-28.4919,-28.32262,-28.2803,1.1179639110454322,0.180384,0.1830036,0.193482,0.20088340000000002,0.212438,0.2148956,0.21551,0.012848419009356758,-
116,0.0009970089730807576,0.5619540906515406,-9876.06,-9875.984,-9875.68,-9875.3,-9874.92,-9874.616,-9874.54,0.7599999999993088,-37.5655,-37.50691,-37.27255,-36.979600000000005,-36.68665,-36.452290000000005,-36.3937,0.5858999999999988,0.109291,0.1095812,0.11074200000000001,0.112193,0.113644,0.1148048,0.115095,0.002902000000000002,-
44,0.0019940179461615153,0.5257133251874397,-9881.88,-9879.929999999998,-9872.13,-9869.687499999998,-9864.5025,-9863.2845,-9862.98,7.3515079235485015,-36.0066,-35.89284,-35.437799999999996,-32.620275,-30.606275,-28.222775000000002,-27.6269,3.329758492274627,0.132233,0.1342127,0.1421315,0.14721174999999997,0.15532225,0.15596844999999998,0.15613,0.009598885439857069,-
80,0.0004985044865403788,0.0,-9863.88,-9863.88,-9863.88,-9863.88,-9863.88,-9863.88,-9863.88,0.0,-19.7129,-19.7129,-19.7129,-19.7129,-19.7129,-19.7129,-19.7129,0.0,0.28552,0.28552,0.28552,0.28552,0.28552,0.28552,0.28552,0.0,-
148,0.0004985044865403788,0.0,-9868.48,-9868.48,-9868.48,-9868.48,-9868.48,-9868.48,-9868.48,0.0,-15.6515,-15.6515,-15.6515,-15.6515,-15.6515,-15.6515,-15.6515,0.0,0.280431,0.280431,0.280431,0.280431,0.280431,0.280431,0.280431,0.0,-
146,0.0004985044865403788,0.0,-9878.02,-9878.02,-9878.02,-9878.02,-9878.02,-9878.02,-9878.02,0.0,-15.4108,-15.4108,-15.4108,-15.4108,-15.4108,-15.4108,-15.4108,0.0,0.236446,0.236446,0.236446,0.236446,0.236446,0.236446,0.236446,0.0,-
135,0.0004985044865403788,0.0,-9872.88,-9872.88,-9872.88,-9872.88,-9872.88,-9872.88,-9872.88,0.0,-17.0954,-17.0954,-17.0954,-17.0954,-17.0954,-17.0954,-17.0954,0.0,0.221064,0.221064,0.221064,0.221064,0.221064,0.221064,0.221064,0.0,-
103,0.0004985044865403788,0.0,-9872.22,-9872.22,-9872.22,-9872.22,-9872.22,-9872.22,-9872.22,0.0,-20.3737,-20.3737,-20.3737,-20.3737,-20.3737,-20.3737,-20.3737,0.0,0.133711,0.133711,0.133711,0.133711,0.133711,0.133711,0.133711,0.0,-
102,0.0004985044865403788,0.0,-9876.84,-9876.84,-9876.84,-9876.84,-9876.84,-9876.84,-9876.84,0.0,-24.8336,-24.8336,-24.8336,-24.8336,-24.8336,-24.8336,-24.8336,0.0,0.104073,0.104073,0.104073,0.104073,0.104073,0.104073,0.104073,0.0,-
166,0.0004985044865403788,0.0,-9862.59,-9862.59,-9862.59,-9862.59,-9862.59,-9862.59,-9862.59,0.0,-20.198,-20.198,-20.198,-20.198,-20.198,-20.198,-20.198,0.0,0.164355,0.164355,0.164355,0.164355,0.164355,0.164355,0.164355,0.0,-
64,0.0009970089730807576,0.5396124998552196,-9871.13,-9871.092999999999,-9870.945,-9870.759999999998,-9870.574999999999,-9870.427,-9870.39,0.36999999999989086,-21.5338,-21.419404999999998,-20.961824999999997,-20.38985,-19.817875,-19.360295,-19.2459,1.1439500000000002,0.202803,0.20285255000000002,0.20305075,0.2032985,0.20354625,0.20374445,0.203794,0.0004954999999999959,-
81,0.0004985044865403788,0.0,-9863.71,-9863.71,-9863.71,-9863.71,-9863.71,-9863.71,-9863.71,0.0,-29.8134,-29.8134,-29.8134,-29.8134,-29.8134,-29.8134,-29.8134,0.0,0.175419,0.175419,0.175419,0.175419,0.175419,0.175419,0.175419,0.0,-
