Step,numberOfAcceptedPeleSteps,currentEnergy,sasaLig,epoch,trajectory,Cluster
61,61,-24.7422,0.996676,,output/trajectory_15.pdb,0
62,62,-24.7889,0.995712,,output/trajectory_15.pdb,0
63,63,-24.7777,0.99491,,output/trajectory_15.pdb,0
64,64,-24.7978,0.994478,,output/trajectory_15.pdb,0
65,65,-24.8561,0.996219,,output/trajectory_15.pdb,0
66,66,-24.8518,0.996339,,output/trajectory_15.pdb,0
67,67,-24.8375,0.997395,,output/trajectory_15.pdb,0
68,68,-24.8598,0.997549,,output/trajectory_15.pdb,0
69,69,-24.7524,0.99378,,output/trajectory_15.pdb,0
70,70,-24.7949,0.9956,,output/trajectory_15.pdb,0
71,71,-24.7804,0.994822,,output/trajectory_15.pdb,0
72,72,-24.8839,0.997026,,output/trajectory_15.pdb,0
73,73,-24.8737,0.997996,,output/trajectory_15.pdb,0
74,74,-24.8935,0.997996,,output/trajectory_15.pdb,0
75,75,-24.8811,0.996474,,output/trajectory_15.pdb,0
76,76,-24.8608,0.997499,,output/trajectory_15.pdb,0
77,77,-24.8634,0.998059,,output/trajectory_15.pdb,0
78,78,-24.9044,0.997925,,output/trajectory_15.pdb,0
79,79,-24.8651,0.99899,,output/trajectory_15.pdb,0
80,80,-24.885,0.999272,,output/trajectory_15.pdb,0
81,81,-24.8745,0.997952,,output/trajectory_15.pdb,0
82,82,-24.7524,1.00324,,output/trajectory_15.pdb,0
83,83,-24.7285,1.00352,,output/trajectory_15.pdb,0
84,84,-24.878,0.999375,,output/trajectory_15.pdb,0
85,85,-24.8778,0.998276,,output/trajectory_15.pdb,0
86,86,-24.853,0.995837,,output/trajectory_15.pdb,0
87,87,-24.8589,0.995837,,output/trajectory_15.pdb,0
88,88,-24.8772,0.99828,,output/trajectory_15.pdb,0
89,89,-24.8519,0.998977,,output/trajectory_15.pdb,0
90,90,-24.8701,0.999686,,output/trajectory_15.pdb,0
91,91,-24.8091,0.998513,,output/trajectory_15.pdb,0
92,92,-24.8204,0.998513,,output/trajectory_15.pdb,0
93,93,-24.8308,0.998513,,output/trajectory_15.pdb,0
94,94,-24.7802,0.997744,,output/trajectory_15.pdb,0
95,95,-24.9228,0.996405,,output/trajectory_15.pdb,0
96,96,-24.8411,0.996421,,output/trajectory_15.pdb,0
97,97,-24.834,0.99648,,output/trajectory_15.pdb,0
98,98,-24.8514,0.996062,,output/trajectory_15.pdb,0
99,99,-24.8514,0.996062,,output/trajectory_15.pdb,0
100,100,-24.8514,0.996062,,output/trajectory_15.pdb,0
0,0,-19.0793,1.0,,output/trajectory_16.pdb,-
1,1,-24.6426,0.998902,,output/trajectory_16.pdb,0
2,2,-24.6461,0.998264,,output/trajectory_16.pdb,0
3,3,-24.6381,0.997865,,output/trajectory_16.pdb,0
4,4,-24.5723,0.998807,,output/trajectory_16.pdb,-
5,5,-24.5654,0.999047,,output/trajectory_16.pdb,-
6,6,-24.5631,0.999372,,output/trajectory_16.pdb,-
7,7,-24.6183,0.999928,,output/trajectory_16.pdb,0
8,8,-24.6373,0.999327,,output/trajectory_16.pdb,0
9,9,-24.6333,0.999266,,output/trajectory_16.pdb,0
10,10,-24.6472,1.00006,,output/trajectory_16.pdb,0
11,11,-24.6533,0.998613,,output/trajectory_16.pdb,0
12,12,-24.7262,0.998097,,output/trajectory_16.pdb,0
13,13,-24.6738,0.998421,,output/trajectory_16.pdb,0
14,14,-24.6545,0.998999,,output/trajectory_16.pdb,0
15,15,-24.6446,0.99979,,output/trajectory_16.pdb,0
16,16,-24.6204,0.9979,,output/trajectory_16.pdb,0
17,17,-24.5732,0.998814,,output/trajectory_16.pdb,-
18,18,-24.6038,0.998907,,output/trajectory_16.pdb,-
19,19,-24.6022,0.998532,,output/trajectory_16.pdb,-
20,20,-24.6054,0.998532,,output/trajectory_16.pdb,-
21,21,-24.6054,0.998532,,output/trajectory_16.pdb,-
22,22,-24.6345,0.998115,,output/trajectory_16.pdb,0
23,23,-24.6011,0.998532,,output/trajectory_16.pdb,-
24,24,-24.5159,0.999523,,output/trajectory_16.pdb,-
25,25,-24.5966,0.998663,,output/trajectory_16.pdb,-
26,26,-24.6802,0.998668,,output/trajectory_16.pdb,0
27,27,-24.6959,0.999238,,output/trajectory_16.pdb,0
28,28,-24.6796,0.999683,,output/trajectory_16.pdb,0
29,29,-24.7181,0.997586,,output/trajectory_16.pdb,0
30,30,-24.7276,0.998475,,output/trajectory_16.pdb,0
31,31,-24.6861,0.99894,,output/trajectory_16.pdb,0
32,32,-24.6862,0.99894,,output/trajectory_16.pdb,0
33,33,-24.6914,0.99894,,output/trajectory_16.pdb,0
34,34,-24.7304,0.997712,,output/trajectory_16.pdb,0
35,35,-24.7265,0.996594,,output/trajectory_16.pdb,0
36,36,-24.7398,0.996221,,output/trajectory_16.pdb,0
37,37,-24.7675,0.99557,,output/trajectory_16.pdb,0
38,38,-24.742,0.995957,,output/trajectory_16.pdb,0
39,39,-24.7421,0.995957,,output/trajectory_16.pdb,0
40,40,-24.7262,0.995957,,output/trajectory_16.pdb,0
41,41,-24.7154,0.996812,,output/trajectory_16.pdb,0
42,42,-24.7208,0.997854,,output/trajectory_16.pdb,0
43,43,-24.713,0.997409,,output/trajectory_16.pdb,0
44,44,-24.6282,0.997055,,output/trajectory_16.pdb,0
45,45,-24.6398,0.994998,,output/trajectory_16.pdb,0
46,46,-24.6459,0.995415,,output/trajectory_16.pdb,0
47,47,-24.6435,0.997516,,output/trajectory_16.pdb,0
48,48,-24.6619,0.997234,,output/trajectory_16.pdb,0
49,49,-24.6349,0.997663,,output/trajectory_16.pdb,0
50,50,-24.6425,0.997381,,output/trajectory_16.pdb,0
51,51,-24.6375,0.997381,,output/trajectory_16.pdb,0
52,52,-24.5608,0.997115,,output/trajectory_16.pdb,-
53,53,-24.5437,0.998664,,output/trajectory_16.pdb,-
54,54,-24.5069,1.00014,,output/trajectory_16.pdb,-
55,55,-24.5644,0.997946,,output/trajectory_16.pdb,-
56,56,-24.5632,0.998211,,output/trajectory_16.pdb,-
57,57,-24.5671,0.999181,,output/trajectory_16.pdb,-
58,58,-24.6998,0.997206,,output/trajectory_16.pdb,0
59,59,-24.6847,0.997459,,output/trajectory_16.pdb,0
60,60,-24.6935,0.996528,,output/trajectory_16.pdb,0
61,61,-24.6846,0.997318,,output/trajectory_16.pdb,0
62,62,-24.6724,0.998103,,output/trajectory_16.pdb,0
63,63,-24.6831,0.998521,,output/trajectory_16.pdb,0
64,64,-24.7042,0.998148,,output/trajectory_16.pdb,0
65,65,-24.7015,0.998521,,output/trajectory_16.pdb,0
66,66,-24.7015,0.998521,,output/trajectory_16.pdb,0
67,67,-24.6941,0.997464,,output/trajectory_16.pdb,0
68,68,-24.7039,0.996756,,output/trajectory_16.pdb,0
69,69,-24.6997,0.996988,,output/trajectory_16.pdb,0
70,70,-24.6636,0.996988,,output/trajectory_16.pdb,0
71,71,-24.6963,0.997416,,output/trajectory_16.pdb,0
72,72,-24.6652,0.998606,,output/trajectory_16.pdb,0
73,73,-24.6545,0.998233,,output/trajectory_16.pdb,0
74,74,-24.6546,0.998233,,output/trajectory_16.pdb,0
75,75,-24.642,0.997289,,output/trajectory_16.pdb,0
76,76,-24.6586,0.996472,,output/trajectory_16.pdb,0
77,77,-24.6569,0.99619,,output/trajectory_16.pdb,0
78,78,-24.8202,0.994729,,output/trajectory_16.pdb,0
79,79,-24.8447,0.995369,,output/trajectory_16.pdb,0
80,80,-24.8207,0.995652,,output/trajectory_16.pdb,0
81,81,-24.745,0.995609,,output/trajectory_16.pdb,0
82,82,-24.7452,0.996306,,output/trajectory_16.pdb,0
83,83,-24.7711,0.994822,,output/trajectory_16.pdb,0
84,84,-24.7626,0.999521,,output/trajectory_16.pdb,0
85,85,-24.7821,0.998752,,output/trajectory_16.pdb,0
86,86,-24.7948,0.998167,,output/trajectory_16.pdb,0
87,87,-24.842,0.996737,,output/trajectory_16.pdb,0
88,88,-24.803,0.997566,,output/trajectory_16.pdb,0
89,89,-24.8168,0.997984,,output/trajectory_16.pdb,0
90,90,-24.8168,0.997984,,output/trajectory_16.pdb,0
91,91,-24.7684,0.997627,,output/trajectory_16.pdb,0
92,92,-24.7106,0.996117,,output/trajectory_16.pdb,0
93,93,-24.7433,0.996706,,output/trajectory_16.pdb,0
94,94,-24.7261,0.995912,,output/trajectory_16.pdb,0
95,95,-24.7528,0.996751,,output/trajectory_16.pdb,0
96,96,-24.7528,0.996751,,output/trajectory_16.pdb,0
97,97,-24.7528,0.996751,,output/trajectory_16.pdb,0
98,98,-24.6973,0.998908,,output/trajectory_16.pdb,0
99,99,-24.6913,0.998235,,output/trajectory_16.pdb,0
100,100,-24.6356,0.997298,,output/trajectory_16.pdb,0
0,0,-19.0793,1.0,,output/trajectory_17.pdb,-
1,1,-24.5459,0.996529,,output/trajectory_17.pdb,-
2,2,-24.3097,0.995272,,output/trajectory_17.pdb,-
3,3,-24.4366,0.997648,,output/trajectory_17.pdb,-
4,4,-24.4418,0.995689,,output/trajectory_17.pdb,-
5,5,-24.452,0.99492,,output/trajectory_17.pdb,-
6,6,-24.4594,0.995293,,output/trajectory_17.pdb,-
7,7,-24.4594,0.995293,,output/trajectory_17.pdb,-
8,8,-24.4444,0.995527,,output/trajectory_17.pdb,-
9,9,-24.4586,0.995229,,output/trajectory_17.pdb,-
10,10,-24.4607,0.995229,,output/trajectory_17.pdb,-
11,11,-24.4607,0.995229,,output/trajectory_17.pdb,-
12,12,-24.4607,0.995229,,output/trajectory_17.pdb,-
13,13,-24.4756,0.994845,,output/trajectory_17.pdb,-
14,14,-24.4819,0.995242,,output/trajectory_17.pdb,-
15,15,-24.4818,0.995242,,output/trajectory_17.pdb,-
16,16,-24.4818,0.995242,,output/trajectory_17.pdb,-
17,17,-24.5083,0.99394,,output/trajectory_17.pdb,-
18,18,-24.4329,0.997266,,output/trajectory_17.pdb,-
19,19,-24.4454,0.994547,,output/trajectory_17.pdb,-
20,20,-24.4592,0.993454,,output/trajectory_17.pdb,-
21,21,-24.4294,0.993755,,output/trajectory_17.pdb,-
22,22,-24.4098,0.993178,,output/trajectory_17.pdb,-
23,23,-24.4337,0.993364,,output/trajectory_17.pdb,-
24,24,-24.4284,0.995392,,output/trajectory_17.pdb,-
25,25,-24.4268,0.99526,,output/trajectory_17.pdb,-
26,26,-24.4268,0.99526,,output/trajectory_17.pdb,-
27,27,-24.4268,0.99526,,output/trajectory_17.pdb,-
28,28,-24.4268,0.99526,,output/trajectory_17.pdb,-
29,29,-24.4633,0.995409,,output/trajectory_17.pdb,-
30,30,-24.453,0.994845,,output/trajectory_17.pdb,-
31,31,-24.4445,0.996715,,output/trajectory_17.pdb,-
32,32,-24.4672,0.993785,,output/trajectory_17.pdb,-
33,33,-24.4627,0.994971,,output/trajectory_17.pdb,-
34,34,-24.4766,0.995106,,output/trajectory_17.pdb,-
35,35,-24.4766,0.995106,,output/trajectory_17.pdb,-
36,36,-24.4766,0.995106,,output/trajectory_17.pdb,-
37,37,-24.4774,0.998069,,output/trajectory_17.pdb,-
38,38,-24.4775,0.997494,,output/trajectory_17.pdb,-
39,39,-24.5945,0.997753,,output/trajectory_17.pdb,-
40,40,-24.5921,0.998787,,output/trajectory_17.pdb,-
41,41,-24.483,0.997629,,output/trajectory_17.pdb,-
42,42,-24.5996,0.997753,,output/trajectory_17.pdb,-
43,43,-24.5795,0.999044,,output/trajectory_17.pdb,-
44,44,-24.5597,0.999693,,output/trajectory_17.pdb,-
45,45,-24.5667,0.999026,,output/trajectory_17.pdb,-
46,46,-24.5834,0.998369,,output/trajectory_17.pdb,-
47,47,-24.5514,0.998044,,output/trajectory_17.pdb,-
48,48,-24.6,0.997302,,output/trajectory_17.pdb,-
49,49,-24.5764,0.998044,,output/trajectory_17.pdb,-
50,50,-24.6381,0.996368,,output/trajectory_17.pdb,0
51,51,-24.7251,0.997455,,output/trajectory_17.pdb,0
52,52,-24.7083,0.99713,,output/trajectory_17.pdb,0
53,53,-24.7389,0.997596,,output/trajectory_17.pdb,0
54,54,-24.6033,0.996206,,output/trajectory_17.pdb,-
55,55,-24.5581,0.99847,,output/trajectory_17.pdb,-
56,56,-24.5517,0.998097,,output/trajectory_17.pdb,-
57,57,-24.5977,0.99744,,output/trajectory_17.pdb,-
58,58,-24.606,0.996227,,output/trajectory_17.pdb,-
59,59,-24.6421,0.995756,,output/trajectory_17.pdb,0
60,60,-24.6588,0.996022,,output/trajectory_17.pdb,0
61,61,-24.6676,0.995887,,output/trajectory_17.pdb,0
62,62,-24.6492,0.997315,,output/trajectory_17.pdb,0
63,63,-24.6818,0.996352,,output/trajectory_17.pdb,0
64,64,-24.6083,0.995322,,output/trajectory_17.pdb,-
65,65,-24.6425,0.992878,,output/trajectory_17.pdb,0
66,66,-24.6999,0.997515,,output/trajectory_17.pdb,0
67,67,-24.6568,1.0,,output/trajectory_17.pdb,0
68,68,-24.6884,0.997319,,output/trajectory_17.pdb,0
69,69,-24.6799,0.997421,,output/trajectory_17.pdb,0
70,70,-24.6817,0.99781,,output/trajectory_17.pdb,0
71,71,-24.7359,0.997025,,output/trajectory_17.pdb,0
72,72,-24.7085,0.996151,,output/trajectory_17.pdb,0
73,73,-24.8124,0.994268,,output/trajectory_17.pdb,0
74,74,-24.7956,0.994782,,output/trajectory_17.pdb,0
75,75,-24.8353,0.994106,,output/trajectory_17.pdb,0
76,76,-24.7016,0.997105,,output/trajectory_17.pdb,0
77,77,-24.7258,0.997728,,output/trajectory_17.pdb,0
78,78,-24.7145,0.999066,,output/trajectory_17.pdb,0
79,79,-24.7295,0.999653,,output/trajectory_17.pdb,0
80,80,-24.7204,1.00028,,output/trajectory_17.pdb,0
81,81,-24.7465,0.999627,,output/trajectory_17.pdb,0
82,82,-24.7552,0.999437,,output/trajectory_17.pdb,0
83,83,-24.7308,1.00013,,output/trajectory_17.pdb,0
84,84,-24.7809,0.997883,,output/trajectory_17.pdb,0
85,85,-24.7813,0.997141,,output/trajectory_17.pdb,0
86,86,-24.7859,0.998256,,output/trajectory_17.pdb,0
87,87,-24.7858,0.998256,,output/trajectory_17.pdb,0
88,88,-24.9096,0.996181,,output/trajectory_17.pdb,0
89,89,-24.8095,0.997811,,output/trajectory_17.pdb,0
90,90,-24.7885,0.998786,,output/trajectory_17.pdb,0
91,91,-24.8126,0.999025,,output/trajectory_17.pdb,0
92,92,-24.7769,0.998554,,output/trajectory_17.pdb,0
93,93,-24.734,0.999487,,output/trajectory_17.pdb,0
94,94,-24.7595,0.998834,,output/trajectory_17.pdb,0
95,95,-24.7314,1.00002,,output/trajectory_17.pdb,0
96,96,-24.7892,1.00149,,output/trajectory_17.pdb,0
97,97,-24.7602,0.998766,,output/trajectory_17.pdb,0
98,98,-24.7327,0.998181,,output/trajectory_17.pdb,0
99,99,-24.7437,0.999415,,output/trajectory_17.pdb,0
100,100,-24.7374,0.999367,,output/trajectory_17.pdb,0
0,0,-19.0793,1.0,,output/trajectory_18.pdb,-
1,1,-24.5822,1.00049,,output/trajectory_18.pdb,-
2,2,-24.6629,0.998636,,output/trajectory_18.pdb,0
3,3,-24.6235,0.997986,,output/trajectory_18.pdb,0
4,4,-24.6592,0.99803,,output/trajectory_18.pdb,0
5,5,-24.6997,0.998821,,output/trajectory_18.pdb,0
6,6,-24.7021,0.998821,,output/trajectory_18.pdb,0
7,7,-24.636,0.998019,,output/trajectory_18.pdb,0
8,8,-24.6316,0.999391,,output/trajectory_18.pdb,0
9,9,-24.623,0.999835,,output/trajectory_18.pdb,0
10,10,-24.7079,0.997684,,output/trajectory_18.pdb,0
11,11,-24.6994,0.998123,,output/trajectory_18.pdb,0
12,12,-24.7254,0.997117,,output/trajectory_18.pdb,0
13,13,-24.7269,0.996018,,output/trajectory_18.pdb,0
14,14,-24.7461,0.997239,,output/trajectory_18.pdb,0
15,15,-24.7494,0.997148,,output/trajectory_18.pdb,0
16,16,-24.6952,0.997479,,output/trajectory_18.pdb,0
17,17,-24.6953,0.997479,,output/trajectory_18.pdb,0
18,18,-24.7177,0.99596,,output/trajectory_18.pdb,0
19,19,-24.7278,0.996702,,output/trajectory_18.pdb,0
20,20,-24.738,0.996452,,output/trajectory_18.pdb,0
21,21,-24.6891,0.995165,,output/trajectory_18.pdb,0
22,22,-24.694,0.993822,,output/trajectory_18.pdb,0
23,23,-24.6686,0.994873,,output/trajectory_18.pdb,0
24,24,-24.7237,0.994635,,output/trajectory_18.pdb,0
25,25,-24.6743,0.994915,,output/trajectory_18.pdb,0
26,26,-24.7335,0.994603,,output/trajectory_18.pdb,0
27,27,-24.6736,0.996129,,output/trajectory_18.pdb,0
28,28,-24.6777,0.995712,,output/trajectory_18.pdb,0
29,29,-24.7565,0.995799,,output/trajectory_18.pdb,0
30,30,-24.7309,0.995799,,output/trajectory_18.pdb,0
31,31,-24.7382,0.995414,,output/trajectory_18.pdb,0
32,32,-24.7325,0.996956,,output/trajectory_18.pdb,0
33,33,-24.7461,0.996124,,output/trajectory_18.pdb,0
34,34,-24.7325,0.996956,,output/trajectory_18.pdb,0
35,35,-24.7257,0.997519,,output/trajectory_18.pdb,0
36,36,-24.7086,0.997287,,output/trajectory_18.pdb,0
37,37,-24.6936,0.998918,,output/trajectory_18.pdb,0
38,38,-24.7065,0.998056,,output/trajectory_18.pdb,0
39,39,-24.7037,0.997359,,output/trajectory_18.pdb,0
40,40,-24.6763,0.996621,,output/trajectory_18.pdb,0
41,41,-24.685,0.997206,,output/trajectory_18.pdb,0
42,42,-24.6829,0.997345,,output/trajectory_18.pdb,0
43,43,-24.6656,0.997361,,output/trajectory_18.pdb,0
44,44,-24.6579,0.997034,,output/trajectory_18.pdb,0
45,45,-24.6272,0.996807,,output/trajectory_18.pdb,0
46,46,-24.6683,0.995614,,output/trajectory_18.pdb,0
47,47,-24.6364,0.996435,,output/trajectory_18.pdb,0
48,48,-24.6597,0.996269,,output/trajectory_18.pdb,0
49,49,-24.6562,0.996736,,output/trajectory_18.pdb,0
50,50,-24.6378,0.99671,,output/trajectory_18.pdb,0
51,51,-24.6531,0.997637,,output/trajectory_18.pdb,0
52,52,-24.6707,0.997637,,output/trajectory_18.pdb,0
53,53,-24.6707,0.997637,,output/trajectory_18.pdb,0
54,54,-24.6707,0.997637,,output/trajectory_18.pdb,0
55,55,-24.8774,0.993131,,output/trajectory_18.pdb,0
56,56,-24.8543,0.992921,,output/trajectory_18.pdb,0
57,57,-24.8297,0.993245,,output/trajectory_18.pdb,0
58,58,-24.7942,0.992994,,output/trajectory_18.pdb,0
59,59,-24.8425,0.992795,,output/trajectory_18.pdb,0
60,60,-24.8134,0.992941,,output/trajectory_18.pdb,0
61,61,-24.819,0.992427,,output/trajectory_18.pdb,0
62,62,-24.8399,0.991442,,output/trajectory_18.pdb,0
63,63,-24.8691,0.993212,,output/trajectory_18.pdb,0
64,64,-24.8735,0.991032,,output/trajectory_18.pdb,0
65,65,-24.9078,0.990659,,output/trajectory_18.pdb,0
66,66,-24.7016,1.00313,,output/trajectory_18.pdb,0
67,67,-24.8614,0.997605,,output/trajectory_18.pdb,0
68,68,-24.8848,0.999899,,output/trajectory_18.pdb,0
69,69,-24.8836,0.996774,,output/trajectory_18.pdb,0
70,70,-24.8791,0.996774,,output/trajectory_18.pdb,0
71,71,-24.8509,0.997798,,output/trajectory_18.pdb,0
72,72,-24.8688,0.997263,,output/trajectory_18.pdb,0
73,73,-24.8666,0.996843,,output/trajectory_18.pdb,0
75,74,-24.8082,0.998003,,output/trajectory_18.pdb,0
76,75,-24.7854,0.997186,,output/trajectory_18.pdb,0
77,76,-24.7072,0.999055,,output/trajectory_18.pdb,0
78,77,-24.704,0.997241,,output/trajectory_18.pdb,0
79,78,-24.7422,0.997445,,output/trajectory_18.pdb,0
80,79,-24.7988,0.999681,,output/trajectory_18.pdb,0
81,80,-24.8079,0.999357,,output/trajectory_18.pdb,0
82,81,-24.7802,0.999589,,output/trajectory_18.pdb,0
83,82,-24.7612,1.00023,,output/trajectory_18.pdb,0
84,83,-24.7429,0.998033,,output/trajectory_18.pdb,0
85,84,-24.7359,0.998126,,output/trajectory_18.pdb,0
86,85,-24.7271,0.998775,,output/trajectory_18.pdb,0
87,86,-24.714,0.999389,,output/trajectory_18.pdb,0
88,87,-24.7064,0.998499,,output/trajectory_18.pdb,0
89,88,-24.746,0.999999,,output/trajectory_18.pdb,0
90,89,-24.7493,0.999373,,output/trajectory_18.pdb,0
91,90,-24.7154,0.999373,,output/trajectory_18.pdb,0
92,91,-24.7155,0.999373,,output/trajectory_18.pdb,0
93,92,-24.7155,0.999373,,output/trajectory_18.pdb,0
94,93,-24.7155,0.999373,,output/trajectory_18.pdb,0
95,94,-24.7155,0.999373,,output/trajectory_18.pdb,0
96,95,-24.7447,0.999332,,output/trajectory_18.pdb,0
97,96,-24.9256,0.997361,,output/trajectory_18.pdb,0
98,97,-24.9206,0.99748,,output/trajectory_18.pdb,0
99,98,-24.8285,0.996847,,output/trajectory_18.pdb,0
100,99,-24.8352,0.996402,,output/trajectory_18.pdb,0
0,0,-19.0793,1.0,,output/trajectory_19.pdb,-
1,1,-24.5822,1.00049,,output/trajectory_19.pdb,-
2,2,-24.6629,0.998636,,output/trajectory_19.pdb,0
3,3,-24.6235,0.997986,,output/trajectory_19.pdb,0
4,4,-24.6592,0.99803,,output/trajectory_19.pdb,0
5,5,-24.6997,0.998821,,output/trajectory_19.pdb,0
6,6,-24.7029,0.995593,,output/trajectory_19.pdb,0
7,7,-24.6887,0.996516,,output/trajectory_19.pdb,0
8,8,-24.6883,0.996633,,output/trajectory_19.pdb,0
9,9,-24.7147,0.994881,,output/trajectory_19.pdb,0
10,10,-24.7662,0.993474,,output/trajectory_19.pdb,0
11,11,-24.6713,0.997617,,output/trajectory_19.pdb,0
12,12,-24.7309,0.996734,,output/trajectory_19.pdb,0
13,13,-24.7426,0.995781,,output/trajectory_19.pdb,0
14,14,-24.7581,0.998152,,output/trajectory_19.pdb,0
15,15,-24.7306,0.998016,,output/trajectory_19.pdb,0
16,16,-24.7337,0.99755,,output/trajectory_19.pdb,0
17,17,-24.7566,0.996901,,output/trajectory_19.pdb,0
18,18,-24.7868,0.998428,,output/trajectory_19.pdb,0
19,19,-24.6253,0.995039,,output/trajectory_19.pdb,0
20,20,-24.7011,0.996244,,output/trajectory_19.pdb,0
21,21,-24.6951,0.996825,,output/trajectory_19.pdb,0
22,22,-24.698,0.997071,,output/trajectory_19.pdb,0
23,23,-24.6476,0.997663,,output/trajectory_19.pdb,0
24,24,-24.6673,0.997702,,output/trajectory_19.pdb,0
25,25,-24.6502,0.99733,,output/trajectory_19.pdb,0
26,26,-24.6664,0.997864,,output/trajectory_19.pdb,0
27,27,-24.6731,0.998592,,output/trajectory_19.pdb,0
28,28,-24.726,0.995104,,output/trajectory_19.pdb,0
29,29,-24.7672,0.994878,,output/trajectory_19.pdb,0
30,30,-24.7993,0.995606,,output/trajectory_19.pdb,0
31,31,-24.7846,0.994175,,output/trajectory_19.pdb,0
32,32,-24.8094,0.994175,,output/trajectory_19.pdb,0
33,33,-24.8503,0.994177,,output/trajectory_19.pdb,0
34,34,-24.8322,0.993967,,output/trajectory_19.pdb,0
35,35,-24.818,0.995155,,output/trajectory_19.pdb,0
36,36,-24.8181,0.995155,,output/trajectory_19.pdb,0
37,37,-24.8181,0.995155,,output/trajectory_19.pdb,0
38,38,-24.8748,0.995617,,output/trajectory_19.pdb,0
39,39,-24.8597,0.995373,,output/trajectory_19.pdb,0
40,40,-24.8857,0.994689,,output/trajectory_19.pdb,0
41,41,-24.8841,0.994689,,output/trajectory_19.pdb,0
42,42,-24.9077,0.992948,,output/trajectory_19.pdb,0
43,43,-24.8215,0.995888,,output/trajectory_19.pdb,0
44,44,-24.8298,0.995563,,output/trajectory_19.pdb,0
45,45,-24.7978,0.996314,,output/trajectory_19.pdb,0
46,46,-24.7971,0.996545,,output/trajectory_19.pdb,0
47,47,-24.7939,0.994965,,output/trajectory_19.pdb,0
48,48,-24.7877,0.995338,,output/trajectory_19.pdb,0
49,49,-24.7877,0.995338,,output/trajectory_19.pdb,0
50,50,-24.7877,0.995338,,output/trajectory_19.pdb,0
51,51,-24.7877,0.995338,,output/trajectory_19.pdb,0
52,52,-24.7877,0.995338,,output/trajectory_19.pdb,0
53,53,-24.7135,0.995954,,output/trajectory_19.pdb,0
54,54,-24.7238,0.995537,,output/trajectory_19.pdb,0
55,55,-24.7378,0.996144,,output/trajectory_19.pdb,0
56,56,-24.7338,0.996426,,output/trajectory_19.pdb,0
57,57,-24.7468,0.996083,,output/trajectory_19.pdb,0
58,58,-24.7401,0.996706,,output/trajectory_19.pdb,0
59,59,-24.7325,0.99776,,output/trajectory_19.pdb,0
60,60,-24.7224,0.99697,,output/trajectory_19.pdb,0
61,61,-24.7538,0.995063,,output/trajectory_19.pdb,0
62,62,-24.8152,0.996359,,output/trajectory_19.pdb,0
63,63,-24.7461,0.99696,,output/trajectory_19.pdb,0
64,64,-24.7882,0.998608,,output/trajectory_19.pdb,0
65,65,-24.7813,0.998582,,output/trajectory_19.pdb,0
66,66,-24.6952,1.00177,,output/trajectory_19.pdb,0
67,67,-24.7273,0.997146,,output/trajectory_19.pdb,0
68,68,-24.744,0.997378,,output/trajectory_19.pdb,0
69,69,-24.7529,0.99766,,output/trajectory_19.pdb,0
70,70,-24.753,0.99766,,output/trajectory_19.pdb,0
71,71,-24.753,0.99766,,output/trajectory_19.pdb,0
72,72,-24.753,0.99766,,output/trajectory_19.pdb,0
73,73,-24.7419,0.99891,,output/trajectory_19.pdb,0
74,74,-24.7177,0.998213,,output/trajectory_19.pdb,0
75,75,-24.7178,0.998213,,output/trajectory_19.pdb,0
76,76,-24.8482,0.998673,,output/trajectory_19.pdb,0
