Cluster,Population,MeanRMSD,currentEnergy min,currentEnergy 5-percentile,currentEnergy 25-percentile,currentEnergy mean,currentEnergy 75-percentile,currentEnergy 95-percentile,currentEnergy max,currentEnergy standard deviation,sasaLig min,sasaLig 5-percentile,sasaLig 25-percentile,sasaLig mean,sasaLig 75-percentile,sasaLig 95-percentile,sasaLig max,sasaLig standard deviation,Selected labels
96,0.002513826043237808,0.7535473152618473,-22.4575,-22.2332,-21.336,-20.9787,-20.3905,-19.97842,-19.8754,0.8830257097049894,0.945788,0.949322,0.963458,0.9656806,0.973233,0.9743337999999999,0.974609,0.010669180110955117,-
123,0.0015082956259426848,0.6458471218758591,-21.4566,-21.374100000000002,-21.0441,-20.715733333333333,-20.3453,-20.11626,-20.059,0.5736609064208193,0.975874,0.9770484,0.981746,0.984787,0.9892434999999999,0.9905439,0.990869,0.006440674240067304,-
730,0.0005027652086475615,0.0,-24.2579,-24.2579,-24.2579,-24.2579,-24.2579,-24.2579,-24.2579,0.0,0.985719,0.985719,0.985719,0.985719,0.985719,0.985719,0.985719,0.0,-
563,0.0005027652086475615,0.0,-21.3343,-21.3343,-21.3343,-21.3343,-21.3343,-21.3343,-21.3343,0.0,0.958657,0.958657,0.958657,0.958657,0.958657,0.958657,0.958657,0.0,-
217,0.001005530417295123,0.42306222946512284,-22.4995,-22.43286,-22.1663,-21.8331,-21.4999,-21.23334,-21.1667,0.6664000000000012,0.961194,0.9617545,0.9639965,0.966799,0.9696015,0.9718435000000001,0.972404,0.005605000000000027,-
559,0.0005027652086475615,0.0,-22.1685,-22.1685,-22.1685,-22.1685,-22.1685,-22.1685,-22.1685,0.0,0.929762,0.929762,0.929762,0.929762,0.929762,0.929762,0.929762,0.0,-
219,0.001005530417295123,0.29033575391260436,-21.6229,-21.612425,-21.570525,-21.51815,-21.465775,-21.423875,-21.4134,0.10475000000000102,0.898038,0.8987416,0.901556,0.9050739999999999,0.908592,0.9114064,0.91211,0.007035999999999987,-
577,0.0005027652086475615,0.0,-20.9612,-20.9612,-20.9612,-20.9612,-20.9612,-20.9612,-20.9612,0.0,0.949326,0.949326,0.949326,0.949326,0.949326,0.949326,0.949326,0.0,-
289,0.0005027652086475615,0.0,-22.3975,-22.3975,-22.3975,-22.3975,-22.3975,-22.3975,-22.3975,0.0,0.965983,0.965983,0.965983,0.965983,0.965983,0.965983,0.965983,0.0,-
328,0.0005027652086475615,0.0,-20.6862,-20.6862,-20.6862,-20.6862,-20.6862,-20.6862,-20.6862,0.0,0.959517,0.959517,0.959517,0.959517,0.959517,0.959517,0.959517,0.0,-
163,0.001005530417295123,0.4042593845540259,-21.8302,-21.82667,-21.81255,-21.7949,-21.77725,-21.76313,-21.7596,0.03530000000000122,0.94619,0.94630965,0.94678825,0.9473864999999999,0.9479847499999999,0.9484633499999999,0.948583,0.0011964999999999892,-
164,0.001005530417295123,0.31039466812430927,-21.899,-21.828315,-21.545575,-21.192149999999998,-20.838725,-20.555985,-20.4853,0.7068500000000011,0.954725,0.9553596000000001,0.957898,0.961071,0.964244,0.9667823999999999,0.967417,0.006345999999999963,-
294,0.0005027652086475615,0.0,-22.8533,-22.8533,-22.8533,-22.8533,-22.8533,-22.8533,-22.8533,0.0,0.908519,0.908519,0.908519,0.908519,0.908519,0.908519,0.908519,0.0,-
293,0.0005027652086475615,0.0,-22.2289,-22.2289,-22.2289,-22.2289,-22.2289,-22.2289,-22.2289,0.0,0.941252,0.941252,0.941252,0.941252,0.941252,0.941252,0.941252,0.0,-
167,0.001005530417295123,0.23370098416566426,-22.3005,-22.266945,-22.132725,-21.96495,-21.797175,-21.662955,-21.6294,0.33554999999999957,0.929063,0.9299018,0.933257,0.937451,0.941645,0.9450002,0.945839,0.008388000000000007,-
307,0.0005027652086475615,0.0,-20.4306,-20.4306,-20.4306,-20.4306,-20.4306,-20.4306,-20.4306,0.0,0.936696,0.936696,0.936696,0.936696,0.936696,0.936696,0.936696,0.0,-
434,0.0005027652086475615,0.0,-20.2713,-20.2713,-20.2713,-20.2713,-20.2713,-20.2713,-20.2713,0.0,0.946859,0.946859,0.946859,0.946859,0.946859,0.946859,0.946859,0.0,-
462,0.0005027652086475615,0.0,-20.7203,-20.7203,-20.7203,-20.7203,-20.7203,-20.7203,-20.7203,0.0,0.905919,0.905919,0.905919,0.905919,0.905919,0.905919,0.905919,0.0,-
344,0.0005027652086475615,0.0,-21.0969,-21.0969,-21.0969,-21.0969,-21.0969,-21.0969,-21.0969,0.0,0.954343,0.954343,0.954343,0.954343,0.954343,0.954343,0.954343,0.0,-
188,0.001005530417295123,0.4817680458477918,-23.016,-22.97638,-22.817899999999998,-22.619799999999998,-22.4217,-22.26322,-22.2236,0.39619999999999855,0.94434,0.9453901499999999,0.9495907499999999,0.9548414999999999,0.96009225,0.96429285,0.965343,0.010501499999999997,-
552,0.0005027652086475615,0.0,-20.2202,-20.2202,-20.2202,-20.2202,-20.2202,-20.2202,-20.2202,0.0,0.958001,0.958001,0.958001,0.958001,0.958001,0.958001,0.958001,0.0,-
132,0.0015082956259426848,0.45246324428851725,-24.671,-24.58069,-24.219450000000002,-23.595333333333333,-23.0575,-22.48918,-22.3471,0.9565431662444135,0.962805,0.9632418,0.964989,0.9674333333333333,0.9697475,0.9718071,0.972322,0.003889657425646749,-
77,0.002011060834590246,0.6088182888971116,-22.9223,-22.708265,-21.852125,-21.474175000000002,-21.012050000000002,-20.357930000000003,-20.1944,0.9709890894726876,0.933444,0.93473865,0.93991725,0.9565537500000001,0.974318,0.97679,0.977408,0.01909600490122215,-
335,0.0005027652086475615,0.0,-20.9279,-20.9279,-20.9279,-20.9279,-20.9279,-20.9279,-20.9279,0.0,0.974935,0.974935,0.974935,0.974935,0.974935,0.974935,0.974935,0.0,-
290,0.0005027652086475615,0.0,-25.3464,-25.3464,-25.3464,-25.3464,-25.3464,-25.3464,-25.3464,0.0,0.981762,0.981762,0.981762,0.981762,0.981762,0.981762,0.981762,0.0,-
250,0.001005530417295123,0.1659442677527612,-21.7943,-21.755205,-21.598824999999998,-21.40335,-21.207875,-21.051495,-21.0124,0.39095000000000013,0.972147,0.9725805,0.9743145,0.9764820000000001,0.9786495000000001,0.9803835000000001,0.980817,0.004335000000000033,-
145,0.0015082956259426848,0.4956373074220742,-21.0251,-20.991529999999997,-20.85725,-20.6849,-20.5148,-20.37512,-20.3402,0.2796273591764578,0.944734,0.9448671,0.9453995,0.9513400000000001,0.954643,0.9615054,0.963221,0.008418689961429072,-
88,0.002011060834590246,0.6599768448986479,-21.7303,-21.60379,-21.09775,-20.875149999999998,-20.52365,-20.32697,-20.2778,0.5387262314942537,0.951059,0.95159375,0.95373275,0.95825475,0.9592835000000001,0.9698063,0.972437,0.008327040842189971,-
551,0.0005027652086475615,0.0,-21.8305,-21.8305,-21.8305,-21.8305,-21.8305,-21.8305,-21.8305,0.0,0.945878,0.945878,0.945878,0.945878,0.945878,0.945878,0.945878,0.0,-
582,0.0005027652086475615,0.0,-20.0212,-20.0212,-20.0212,-20.0212,-20.0212,-20.0212,-20.0212,0.0,0.92171,0.92171,0.92171,0.92171,0.92171,0.92171,0.92171,0.0,-
185,0.001005530417295123,0.23561907817492192,-21.2798,-21.22973,-21.02945,-20.7791,-20.528750000000002,-20.328470000000003,-20.2784,0.5007000000000001,0.956061,0.95635625,0.95753725,0.9590135,0.96048975,0.96167075,0.961966,0.002952499999999969,-
547,0.0005027652086475615,0.0,-20.301,-20.301,-20.301,-20.301,-20.301,-20.301,-20.301,0.0,0.926601,0.926601,0.926601,0.926601,0.926601,0.926601,0.926601,0.0,-
298,0.0005027652086475615,0.0,-20.888,-20.888,-20.888,-20.888,-20.888,-20.888,-20.888,0.0,0.956603,0.956603,0.956603,0.956603,0.956603,0.956603,0.956603,0.0,-
223,0.001005530417295123,0.43106971593931354,-21.2534,-21.241905,-21.195925,-21.13845,-21.080975,-21.034995,-21.0235,0.11495000000000033,0.897611,0.8984030500000001,0.90157125,0.9055315,0.90949175,0.91265995,0.913452,0.007920499999999997,-
385,0.0005027652086475615,0.0,-21.6392,-21.6392,-21.6392,-21.6392,-21.6392,-21.6392,-21.6392,0.0,0.955765,0.955765,0.955765,0.955765,0.955765,0.955765,0.955765,0.0,-
509,0.0005027652086475615,0.0,-23.2583,-23.2583,-23.2583,-23.2583,-23.2583,-23.2583,-23.2583,0.0,0.96451,0.96451,0.96451,0.96451,0.96451,0.96451,0.96451,0.0,-
468,0.0005027652086475615,0.0,-20.3851,-20.3851,-20.3851,-20.3851,-20.3851,-20.3851,-20.3851,0.0,0.950016,0.950016,0.950016,0.950016,0.950016,0.950016,0.950016,0.0,-
306,0.0005027652086475615,0.0,-23.3386,-23.3386,-23.3386,-23.3386,-23.3386,-23.3386,-23.3386,0.0,0.961419,0.961419,0.961419,0.961419,0.961419,0.961419,0.961419,0.0,-
189,0.001005530417295123,0.5152158770845479,-23.243,-23.202865,-23.042324999999998,-22.84165,-22.640975,-22.480435,-22.4403,0.401349999999999,0.966552,0.9669509,0.9685465,0.970541,0.9725355,0.9741311,0.97453,0.00398900000000002,-
295,0.0005027652086475615,0.0,-20.1746,-20.1746,-20.1746,-20.1746,-20.1746,-20.1746,-20.1746,0.0,0.975307,0.975307,0.975307,0.975307,0.975307,0.975307,0.975307,0.0,-
300,0.0005027652086475615,0.0,-20.2697,-20.2697,-20.2697,-20.2697,-20.2697,-20.2697,-20.2697,0.0,0.98,0.98,0.98,0.98,0.98,0.98,0.98,0.0,-
713,0.0005027652086475615,0.0,-25.3207,-25.3207,-25.3207,-25.3207,-25.3207,-25.3207,-25.3207,0.0,0.99012,0.99012,0.99012,0.99012,0.99012,0.99012,0.99012,0.0,-
614,0.0005027652086475615,0.0,-22.219,-22.219,-22.219,-22.219,-22.219,-22.219,-22.219,0.0,0.956417,0.956417,0.956417,0.956417,0.956417,0.956417,0.956417,0.0,-
701,0.0005027652086475615,0.0,-20.0985,-20.0985,-20.0985,-20.0985,-20.0985,-20.0985,-20.0985,0.0,1.00341,1.00341,1.00341,1.00341,1.00341,1.00341,1.00341,0.0,-
705,0.0005027652086475615,0.0,-25.8369,-25.8369,-25.8369,-25.8369,-25.8369,-25.8369,-25.8369,0.0,0.966974,0.966974,0.966974,0.966974,0.966974,0.966974,0.966974,0.0,-
150,0.0015082956259426848,0.68271788057053,-24.1947,-24.12435,-23.842950000000002,-23.035666666666668,-22.45615,-21.62811,-21.4211,1.1772417489859748,0.998956,0.9995274,1.0018129999999998,1.005222,1.008355,1.011303,1.01204,0.005355762753022869,-
537,0.0005027652086475615,0.0,-22.9349,-22.9349,-22.9349,-22.9349,-22.9349,-22.9349,-22.9349,0.0,0.946312,0.946312,0.946312,0.946312,0.946312,0.946312,0.946312,0.0,-
606,0.0005027652086475615,0.0,-23.0619,-23.0619,-23.0619,-23.0619,-23.0619,-23.0619,-23.0619,0.0,0.98474,0.98474,0.98474,0.98474,0.98474,0.98474,0.98474,0.0,-
603,0.0005027652086475615,0.0,-20.4503,-20.4503,-20.4503,-20.4503,-20.4503,-20.4503,-20.4503,0.0,1.00335,1.00335,1.00335,1.00335,1.00335,1.00335,1.00335,0.0,-
523,0.0005027652086475615,0.0,-20.2838,-20.2838,-20.2838,-20.2838,-20.2838,-20.2838,-20.2838,0.0,0.976768,0.976768,0.976768,0.976768,0.976768,0.976768,0.976768,0.0,-
652,0.001005530417295123,0.7274769068499701,-22.9075,-22.89062,-22.8231,-22.7387,-22.6543,-22.58678,-22.5699,0.16879999999999917,0.97703,0.9783615,0.9836874999999999,0.990345,0.9970025,1.0023285,1.00366,0.013315000000000021,-
554,0.0005027652086475615,0.0,-22.0943,-22.0943,-22.0943,-22.0943,-22.0943,-22.0943,-22.0943,0.0,0.974874,0.974874,0.974874,0.974874,0.974874,0.974874,0.974874,0.0,-
672,0.0005027652086475615,0.0,-21.318,-21.318,-21.318,-21.318,-21.318,-21.318,-21.318,0.0,0.92992,0.92992,0.92992,0.92992,0.92992,0.92992,0.92992,0.0,-
84,0.002011060834590246,0.6670846653002074,-22.8481,-22.80118,-22.6135,-22.37745,-22.2215,-21.84158,-21.7466,0.40137429227592464,0.974929,0.97645165,0.98254225,0.99288225,1.004715,1.007223,1.00785,0.013449938482665987,-
133,0.0015082956259426848,0.47538881186248444,-23.8859,-23.771069999999998,-23.31175,-22.787833333333328,-22.238799999999998,-21.83976,-21.74,0.8767798063874929,0.941672,0.9446127,0.9563755,0.9621656666666666,0.9724125,0.9734793,0.973746,0.014532056572358332,-
534,0.0005027652086475615,0.0,-20.0722,-20.0722,-20.0722,-20.0722,-20.0722,-20.0722,-20.0722,0.0,0.996198,0.996198,0.996198,0.996198,0.996198,0.996198,0.996198,0.0,-
487,0.0005027652086475615,0.0,-23.7031,-23.7031,-23.7031,-23.7031,-23.7031,-23.7031,-23.7031,0.0,0.953399,0.953399,0.953399,0.953399,0.953399,0.953399,0.953399,0.0,-
366,0.0005027652086475615,0.0,-21.0737,-21.0737,-21.0737,-21.0737,-21.0737,-21.0737,-21.0737,0.0,0.99096,0.99096,0.99096,0.99096,0.99096,0.99096,0.99096,0.0,-
235,0.001005530417295123,0.5293692945383215,-21.6793,-21.64554,-21.5105,-21.341700000000003,-21.172900000000002,-21.037860000000002,-21.0041,0.3376000000000001,0.971905,0.9729748,0.9772540000000001,0.982603,0.9879519999999999,0.9922312,0.993301,0.010697999999999985,-
195,0.001005530417295123,0.45833912117557785,-22.4262,-22.34561,-22.02325,-21.6203,-21.21735,-20.89499,-20.8144,0.8059000000000012,0.987265,0.98750555,0.98846775,0.9896704999999999,0.9908732499999999,0.99183545,0.992076,0.002405500000000005,-
447,0.0005027652086475615,0.0,-20.3119,-20.3119,-20.3119,-20.3119,-20.3119,-20.3119,-20.3119,0.0,0.995047,0.995047,0.995047,0.995047,0.995047,0.995047,0.995047,0.0,-
526,0.0005027652086475615,0.0,-20.4217,-20.4217,-20.4217,-20.4217,-20.4217,-20.4217,-20.4217,0.0,0.936289,0.936289,0.936289,0.936289,0.936289,0.936289,0.936289,0.0,-
116,0.0015082956259426848,0.2780902542906913,-23.0356,-22.85496,-22.132399999999997,-21.62823333333333,-20.92455,-20.68083,-20.6199,1.0257752591197649,0.962186,0.9630597,0.9665545,0.968712,0.971975,0.9728165999999999,0.973027,0.004693840715945379,-
312,0.0005027652086475615,0.0,-21.1416,-21.1416,-21.1416,-21.1416,-21.1416,-21.1416,-21.1416,0.0,1.01278,1.01278,1.01278,1.01278,1.01278,1.01278,1.01278,0.0,-
327,0.0005027652086475615,0.0,-21.6605,-21.6605,-21.6605,-21.6605,-21.6605,-21.6605,-21.6605,0.0,0.996843,0.996843,0.996843,0.996843,0.996843,0.996843,0.996843,0.0,-
348,0.0005027652086475615,0.0,-22.1262,-22.1262,-22.1262,-22.1262,-22.1262,-22.1262,-22.1262,0.0,1.00076,1.00076,1.00076,1.00076,1.00076,1.00076,1.00076,0.0,-
233,0.001005530417295123,0.4948791771735811,-22.4731,-22.41976,-22.2064,-21.939700000000002,-21.673000000000002,-21.45964,-21.4063,0.5333999999999985,0.933529,0.93471375,0.9394527500000001,0.9453765000000001,0.95130025,0.95603925,0.957224,0.011847499999999955,-
433,0.0005027652086475615,0.0,-20.9467,-20.9467,-20.9467,-20.9467,-20.9467,-20.9467,-20.9467,0.0,0.959884,0.959884,0.959884,0.959884,0.959884,0.959884,0.959884,0.0,-
205,0.001005530417295123,0.5123427563653062,-21.6366,-21.595935,-21.433275000000002,-21.229950000000002,-21.026625,-20.863965,-20.8233,0.40665000000000084,0.910136,0.9103929,0.9114205,0.912705,0.9139895,0.9150171,0.915274,0.0025690000000000435,-
562,0.0005027652086475615,0.0,-23.2012,-23.2012,-23.2012,-23.2012,-23.2012,-23.2012,-23.2012,0.0,0.962159,0.962159,0.962159,0.962159,0.962159,0.962159,0.962159,0.0,-
689,0.0005027652086475615,0.0,-19.8467,-19.8467,-19.8467,-19.8467,-19.8467,-19.8467,-19.8467,0.0,0.968455,0.968455,0.968455,0.968455,0.968455,0.968455,0.968455,0.0,-
731,0.0005027652086475615,0.0,-21.2141,-21.2141,-21.2141,-21.2141,-21.2141,-21.2141,-21.2141,0.0,0.968103,0.968103,0.968103,0.968103,0.968103,0.968103,0.968103,0.0,-
738,0.0005027652086475615,0.0,-20.4573,-20.4573,-20.4573,-20.4573,-20.4573,-20.4573,-20.4573,0.0,0.939025,0.939025,0.939025,0.939025,0.939025,0.939025,0.939025,0.0,-
648,0.0005027652086475615,0.0,-21.8126,-21.8126,-21.8126,-21.8126,-21.8126,-21.8126,-21.8126,0.0,0.945921,0.945921,0.945921,0.945921,0.945921,0.945921,0.945921,0.0,-
622,0.0005027652086475615,0.0,-21.2683,-21.2683,-21.2683,-21.2683,-21.2683,-21.2683,-21.2683,0.0,0.917602,0.917602,0.917602,0.917602,0.917602,0.917602,0.917602,0.0,-
463,0.0005027652086475615,0.0,-20.2747,-20.2747,-20.2747,-20.2747,-20.2747,-20.2747,-20.2747,0.0,0.907231,0.907231,0.907231,0.907231,0.907231,0.907231,0.907231,0.0,-
424,0.0005027652086475615,0.0,-21.3058,-21.3058,-21.3058,-21.3058,-21.3058,-21.3058,-21.3058,0.0,0.970578,0.970578,0.970578,0.970578,0.970578,0.970578,0.970578,0.0,-
146,0.0015082956259426848,0.4837261999921482,-23.9455,-23.676379999999998,-22.599899999999998,-21.901433333333333,-20.8794,-20.57948,-20.5045,1.4774316483531662,0.966241,0.9665900000000001,0.967986,0.9710896666666667,0.973514,0.9765404,0.977297,0.004614705865190331,-
199,0.001005530417295123,0.4274954385721567,-21.0023,-20.987885000000002,-20.930225,-20.858150000000002,-20.786075,-20.728415,-20.714,0.14415000000000155,0.983066,0.98306855,0.98307875,0.9830915,0.98310425,0.98311445,0.983117,2.5500000000011624e-05,-
557,0.0005027652086475615,0.0,-19.926,-19.926,-19.926,-19.926,-19.926,-19.926,-19.926,0.0,0.98442,0.98442,0.98442,0.98442,0.98442,0.98442,0.98442,0.0,-
221,0.001005530417295123,0.4346855760201854,-21.2999,-21.29984,-21.2996,-21.299300000000002,-21.299,-21.29876,-21.2987,0.000600000000000378,0.988309,0.98885685,0.99104825,0.9937875,0.99652675,0.99871815,0.999266,0.005478499999999997,-
406,0.0005027652086475615,0.0,-20.533,-20.533,-20.533,-20.533,-20.533,-20.533,-20.533,0.0,0.933277,0.933277,0.933277,0.933277,0.933277,0.933277,0.933277,0.0,-
400,0.0005027652086475615,0.0,-21.636,-21.636,-21.636,-21.636,-21.636,-21.636,-21.636,0.0,0.982157,0.982157,0.982157,0.982157,0.982157,0.982157,0.982157,0.0,-
